,name,birth,incoming_links,outgoing_links,page,latitude,longitude,births
28,Samuel Hartlib,,,Robert Boyle:,/wiki/Samuel_Hartlib,FILL,FILL,FILL
29,Theognis of Megara,,,Friedrich Nietzsche:,/wiki/Theognis_of_Megara,FILL,FILL,FILL
30,Paul Broca,,,John Fiske (philosopher):,/wiki/Paul_Broca,13.636388888888888,0.21666666666666667,1824-06-28 00:00:00
31,Jacques Lacan, (1901–1981),G.W.F. Hegel:Alexandre Kojève:Immanuel Kant:Aristotle:Karl Marx:Gaëtan Gatian de Clérambault:Jean Paul Sartre:Sigmund Freud:Salvador Dalí:Roman Jakobson:Georges Bataille:Claude Lévi-Strauss:Marquis de Sade:,Lacanian movement:Frantz Fanon:Éric Laurent:Jacques-Alain Miller:Alain Badiou:Elisabeth Roudinesco:Ljubljana school of psychoanalysis:Mari Ruti:Luce Irigaray:Peter Rollins:Louis Althusser:Julia Kristeva:Slavoj Žižek:,/wiki/Jacques_Lacan,58.9044,17.9464,1901-04-13 00:00:00
32,Ernst Bloch (philosopher), (1885–1977),Paracelsus:Jacob Boehme:Karl Marx:Thomas Müntzer:Heinrich Rickert:G. W. F. Hegel:,Walter Benjamin:Theodor W. Adorno:Emmanuel Levinas:Jürgen Moltmann:Ernesto Balducci:Fredric Jameson:,/wiki/Ernst_Bloch_(philosopher),53.6218,113,1885-07-08 00:00:00
33,Abhinavagupta, (fl. c. 975–1025),,Lakṣmaṇagupta:Śambhunātha:Bhūtirāja:,/wiki/Abhinavagupta,-17.95,20.5,0950-11-01 00:00:00
34,Hobsbawm,,,Ernesto Laclau:,/wiki/Eric_Hobsbawm,13.636388888888888,0.21666666666666667,1917-06-09 00:00:00
35,James Mill, (1773–1836),Jeremy Bentham:Dugald Stewart:David Hartley:,John Stuart Mill:,/wiki/James_Mill,13.636388888888888,0.21666666666666667,1773-04-06 00:00:00
36,Seneca the Younger, (c. 4 BC–AD 65),Attalus:Zeno of Citium:Plato:Cleanthes:Chrysippus:Sotion:Epicurus:Publilius Syrus:,Cardinal Giovanni Colonna:Medieval philosophy:Tertullian:Michel de Montaigne:Marcus Aurelius:Albertino Mussato:Dante Alighieri:Martin of Braga:Baruch Spinoza:Augustine of Hippo:,/wiki/Seneca_the_Younger,35.6833,51.4167,2021-11-04 00:00:00
37,Slavoj Žižek, (born 1949),Job:Chesterton:Spinoza:Schmitt:Adorno:Strauss:Schelling:Balibar:Badiou:Kant:Engels:Lacan:Lenin:Debenjak:Althusser:Dolar:Freud:Zupančič:Foucault:Hegel:Marx:Rancière:Benjamin:Laclau:Jameson:,Brooks:Dean:Rousselle:Santner:Tsipras:Horvat:Varoufakis:Fisher:Dolar:Zupančič:,/wiki/Slavoj_%C5%BDi%C5%BEek,25.6969,32.6422,1949-03-21 00:00:00
38,Salvador Dalí,,,Jacques Lacan:,/wiki/Salvador_Dal%C3%AD,13.636388888888888,0.21666666666666667,1904-05-11 00:00:00
39,Roman Jakobson,,,Jacques Lacan:,/wiki/Roman_Jakobson,13.636388888888888,0.21666666666666667,1896-10-11 00:00:00
40,Claessens,,,Peter Sloterdijk:,/wiki/Dieter_Claessens,FILL,FILL,FILL
41,Orphism,,,Plato:,/wiki/Orphism_(religion),FILL,FILL,FILL
42,Adam Ferguson, (1723–1816),Montesquieu:,Karl Marx:Dugald Stewart:,/wiki/Adam_Ferguson,48.5894,6.5017,1723-07-01 00:00:00
43,Ludwig Klages, (1872–1956),Busse:Nietzsche:Schopenhauer:Ibsen:Carus:Bachofen:Huch:Schuler:Goethe:George:Bahnsen:,Kahn:Hoffmann:Hesse:Schuler:Cassirer:Ewald:Cioran:Adorno:Cortázar:de:Löwith:Horkheimer:Lukács:Homburger:Guattari:Bataille:Lacan:Schultz:Kubin:Derrida:Agamben:Kronfeld:Foucault:Schneider:de Man:Lange:Habermas:Benjamin:Mann:Voigtländer:Heidegger:,/wiki/Ludwig_Klages,49.1464,0.2267,1872-12-10 00:00:00
44,St. Maximus the Confessor,,,Johannes Scotus Eriugena:,/wiki/Maximus_the_Confessor,38.894999999999996,-77.03611111111111,580
45,Karel Kosík, (1926–2003),Martin Heidegger:Karl Marx:Edmund Husserl:Georg Lukács:,reception theory:,/wiki/Karel_Kos%C3%ADk,13.636388888888888,0.21666666666666667,1926-06-26 00:00:00
46,Roger Sessions,,,Stanley Cavell:,/wiki/Roger_Sessions,FILL,FILL,FILL
47,Ludwig Andreas Feuerbach, (1804–1872),Hegel:Jacobi:Daub:Luther:Spinoza:Böhme:Schleiermacher:,Nietzsche:Buber:Marx:Darwin:Wagner:Freud:Malaka:Bauer:Engels:Stirner:,/wiki/Ludwig_Andreas_Feuerbach,40.15,18.4833,1804-07-28 00:00:00
48,Warren,,,Lysander Spooner:,/wiki/Josiah_Warren,35.8836,14.4004,1798-06-26 00:00:00
49,Francis Place,,,John Stuart Mill:,/wiki/Francis_Place,FILL,FILL,FILL
50,Luce Irigaray, (born 1930),Jacques Derrida:Martin Heidegger:Sigmund Freud:Emmanuel Levinas:Jacques Lacan:Maurice Merleau-Ponty:,Catherine Malabou:Elizabeth Grosz:Judith Butler:,/wiki/Luce_Irigaray,32.3415,106,1930-05-03 00:00:00
51,Theaetetus,,,Plato:,/wiki/Theaetetus_(mathematician),FILL,FILL,FILL
52,Leo Strauss, (1899–1973),Oakeshott:Gierke:Lucretius:Spengler:Cassirer:Abarbanel:Al Farabi:Löwith:Aristotle:Dubnow:Kojève:Collingwood:Buber:Shestov:Barth:Thucydides:Tocqueville:Grene:Guttmann:Winckelmann:Comte:Riezler:Saadia Gaon:Heidegger:Leibowitz:Locke:Massignon:Talmud:Cassuto:Otto:Mendelssohn:Lessing:Durkheim:Reinhardt:Nietzsche:Hegel:Voegelin:al-Razi:Klein:Daube:Livy:Philo:Tacitus:Zeller:Barker:Spinoza:Rosenzweig:More:Glatzer:Hebrew Bible:Scholem:Kant:Maimonides:Cicero:Talmon:Plato:Aquinas:Founding Fathers:Altmann:Xenophon:Schmitt:Weber:Halevi:Hobbes:Socrates:Rousseau:Avicenna:Machiavelli:Husserl:Aristophanes:Montesquieu:Tawney:Goethe:Jacobi:Ebbinghaus:Cohen:Krauss:,Pangle:Wolfowitz:Wolin:Stoner:Lilla:Gildin:Blumenberg:Thomas:Fortin:Kojève:Kennington:Galston:Grant:Catherine Zuckert:Orwin:Liu:Riezler:Rorty:Pippin:Anastaplo:Goldwin:Davis:Bénéton:Harold Bloom:Gottfried:Ryn:Cropsey:Banfield:Arkes:Brann:Motzkin:Mansfield:Jonas:Mahdi:Arnhart:West:Kristol:Voegelin:Shell:Storing:Adler:Husain:Schall:Bellow:fr:Dry:Lefort:Michael Zuckert:Franco:Cantor:Butterworth:Allan Bloom:Meier:Masters:Rosen:Scholem:Velkley:Aron:Burger:Steiner:Manent:Pocock:Dannhauser:Fackenheim:Shulsky:Benjamin:Levin:Jaffa:Hitchens:Gan:Brague:Schmitt:Lerner:Pines:Drury:Anderson:Speier:Parens:Smith:Scruton:Berkowitz:de:Kinzel:Mendes-Flohr:Gadamer:Fukuyama:Benedict XVI:Lacan:McKeon:Momigliano:Bluhm:Tarcov:Berns:Hassner:Nussbaum:Hancock:Lampert:Žižek:Benardete:Novak:,/wiki/Leo_Strauss,13.636388888888888,0.21666666666666667,1899-09-20 00:00:00
53,Chekhov,,,Lev Shestov:,/wiki/Anton_Chekhov,13.636388888888888,0.21666666666666667,1860-01-29 00:00:00
54,Marquis de Lafayette,,,John Henry Newman:,"/wiki/Gilbert_du_Motier,_Marquis_de_Lafayette",52.4747,1.7536,1757-09-06 00:00:00
55,Ernest Nagel, (1901–1985),John Dewey:Morris Raphael Cohen:Rudolf Carnap:,D. Hofstadter:H. Kyburg:M. Bunge:I. Levi:P. Suppes:,/wiki/Ernest_Nagel,9.8667,124.2167,1901-11-16 00:00:00
56,Christian Hermann Weisse, (1801–1866),Georg Wilhelm Friedrich Hegel:Immanuel Hermann Fichte:Friedrich Wilhelm Joseph Schelling:,Hermann Lotze:,/wiki/Christian_Hermann_Weisse,48.8603,2.3376,1801-08-10 00:00:00
57,Shelly Kagan,,,Derek Parfit:,/wiki/Shelly_Kagan,13.636388888888888,0.21666666666666667,1956
58,Christian Wolff (philosopher), (1679–1754),Zhu Xi:Gottfried Wilhelm Leibniz:Ehrenfried Walther von Tschirnhaus:Wang Yangming:René Descartes:Confucius:Baruch Spinoza:,Arthur Schopenhauer:de:Immanuel Kant:Johann Heinrich Samuel Formey:Søren Kierkegaard:Georg Friedrich Meier:Johann Peter Reusch:Georg Bernhard Bilfinger:Mikhail Lomonosov:Anton Wilhelm Amo:Johann Christoph Gottsched:Johannes Nikolaus Tetens:Emer de Vattel:Moses Mendelssohn:Alexander Gottlieb Baumgarten:Martin Knutzen:Adam Weishaupt:Michael Christoph Hanow:,/wiki/Christian_Wolff_(philosopher),13.636388888888888,0.21666666666666667,1679-01-24 00:00:00
59,Ibn Barrajan,,,Ibn Arabi:,/wiki/Ibn_Barrajan,FILL,FILL,FILL
60,Luis de Molina, (1535–1600),Augustine of Hippo:Thomas Aquinas:,Alvin Plantinga:William Lane Craig:Western Theology:,/wiki/Luis_de_Molina,40.8742,15.3078,1535-09-29 00:00:00
61,Muhammad Iqbal, (1877–1938),Jami:Syed Mir Hassan:Sayyid Ali Hujwiri:Thomas Walker Arnold:Abd al-Karīm al-Jīlī:Bismil Azimabadi:Henri Bergson:Mir Sayyid Ali Hamadani:Johann Wolfgang von Goethe:Vladimir Lenin:Friedrich Nietzsche:Rumi:,Muhammad Ali Jinnah:Abul A'la Maududi:Ale Ahmed Suroor:Syed Jawad Naqvi:Dewan Mohammad Azraf:Muhammad Ishaq Madni:Pakistan Movement:Faiz Ahmed Faiz:Fateh Muhammad Malik:Khushwant Singh:Israr Ahmed:Ali Shariati:Islamic Republic of Pakistan:Muhammad Asad:,/wiki/Muhammad_Iqbal,25.184166666666666,68.71416666666667,1877-11-09 00:00:00
62,Daube,,,Leo Strauss:,/wiki/David_Daube,14.1213,38.7285,1909-02-08 00:00:00
63,Alfred Ayer, (1910–1989),Immanuel Kant:Vienna Circle:Karl Popper:Ludwig Wittgenstein:Bertrand Russell:Voltaire:David Hume:,Mihailo Marković:Peter Strawson:Peter Unger:Ted Honderich:R. M. Hare:,/wiki/Alfred_Ayer,13.636388888888888,0.21666666666666667,1910-10-29 00:00:00
64,Jean-Jacques Rousseau,,,Louis Althusser:,/wiki/Jean-Jacques_Rousseau,13.636388888888888,0.21666666666666667,1712-06-28 00:00:00
65,Friedrich August Wolf,,,Friedrich Schleiermacher:,/wiki/Friedrich_August_Wolf,FILL,FILL,FILL
66,Harry Frankfurt, (born 1929),Kant:Descartes:Wittgenstein:,Susan Wolf:J. David Velleman:Pamela Hieronymi:John Martin Fischer:,/wiki/Harry_Frankfurt,14.1213,38.7285,1929-05-29 00:00:00
67,Jordan of Saxony,,,Albertus Magnus:,/wiki/Jordan_of_Saxony,37.8656,32.4825,1190
68,Johann Heinrich Pestalozzi, (1746–1827),Jean-Jacques Rousseau:,Albert Einstein:Maria Montessori:,/wiki/Johann_Heinrich_Pestalozzi,48.1931,16.371,1746-01-12 00:00:00
69,Cornelius Jansen,,,Antoine Arnauld:,/wiki/Cornelius_Jansen,51.3393,12.3725,1585-10-28 00:00:00
70,Charles Cooley,,,George Herbert Mead:,/wiki/Charles_Cooley,35.2083,114,1864-08-17 00:00:00
71,Zhuang Zhou,) (circa 300 BC),Zhou Era:Chinese thought:Yang Zhu:Laozi:Mozi:Confucius:Hui Shi:,Daoism:Zen:Aleister Crowley:Chinese Buddhism:East Asian philosophies:Alan Watts:,/wiki/Zhuang_Zhou,39.7456,20.0206,0369-11-01 00:00:00
72,Anaximander, (c. 610 BC–c. 546 BC),Thales of Miletus:,Greek astronomy:Pythagoras:Democritus:Heidegger:Anaximenes:,/wiki/Anaximander,38.894999999999996,-77.03611111111111,610
73,Ibn Arabi, (1164–1240),Ibn Masarra:Ibn al-Arif:Ibn Barrajan:Ibn Qasi:Hadith:Qur'an:al-Tamimi:Abu Madyan:,Jami:Yahya Efendi:Shah Waliullah:Abd al-Ghani:Sidi Bou Said:'Iraqi:al-Fanārī:Ibn Ajiba:Shabestari:Ahmed Mohammed al-Maqqari:Ni'matullah:Valsan:Nurbakhsh:Naquib al-Attas:al-Sha'rani:Ismail Hakki Bursevi:Schuon:al-Suyuti:Nasr:Qayṣarī:Fairuzabadi:Nursî:Hamzah Fansuri:Amuli:al-Shushtari:Guénon:al-Jīlī:Qunawi:Abdelkader:Mulla Sadra:Hamadani:Yusuf an-Nabhani:Ibn al-Farid:al-Alawi:Bitlisi:Corbin:Mahmoud:,/wiki/Ibn_Arabi,47.7556,7.5772,1165-07-28 00:00:00
74,Emmanuel Levinas, (1906–1995),Kierkegaard:Marcel:Wahl:Vladimir Jankélévitch:Buber:Rosenzweig:Shestov:Husserl:Henri Bergson:Monsieur Chouchani:Descartes:Heidegger:Maimonides:,Lingis:Butler:Critchley:Dussel:B.-H. Lévy:Bauman:Llewelyn:Bernasconi:Derrida:Marion:Agamben:Ronell:Blanchot:B. Lévy:Finkielkraut:Putnam:Ricoeur:,/wiki/Emmanuel_Levinas,13.636388888888888,0.21666666666666667,1906-01-12 00:00:00
75,Giacomo Leopardi, (1798–1837),Pietro Giordani:Monaldo Leopardi:Baron d'Holbach:Plato:Lucretius:Lucian:Virgil:Torquato Tasso:Vittorio Alfieri:Ugo Foscolo:Homer:,Arthur Schopenhauer:Umberto Saba:Giosuè Carducci:Carlo Michelstaedter:Samuel Beckett:Philipp Mainländer:Miguel de Unamuno:Albert Camus:Francesco De Sanctis:Friedrich Nietzsche:,/wiki/Giacomo_Leopardi,13.636388888888888,0.21666666666666667,1798-06-29 00:00:00
76,Susan Isaacs,,,Cornelius Castoriadis:,/wiki/Susan_Sutherland_Isaacs,13.636388888888888,0.21666666666666667,1885-05-24 00:00:00
77,Shang,,,Confucius:,/wiki/Shang_dynasty,FILL,FILL,FILL
78,Beeckman,,,René Descartes:,/wiki/Isaac_Beeckman,44.3867,6.6531,1588-12-10 00:00:00
79,Raymond Williams, (1921–1988),Louis Althusser:Karl Marx:Antonio Gramsci:,Terry Eagleton:Stuart Hall:Edward Said:,/wiki/Raymond_Williams,13.636388888888888,0.21666666666666667,1921-08-31 00:00:00
80,Evald Vassilievich Ilyenkov, (1924–1979),Hegel:Marx:Lenin:Vygotsky:Spinoza:Engels:,Lev Naumenko:Vasily Davydov:Valerij Kovalenko:Sergei Mareev:,/wiki/Evald_Vassilievich_Ilyenkov,51.1167,20.9167,1924-02-18 00:00:00
81,Hermann Ulrici, (1806–1884),I. H. Fichte:G. W. F. Hegel:,George Sylvester Morris:A. Seth Pringle-Pattison:,/wiki/Hermann_Ulrici,40.8,123,1806-03-23 00:00:00
82,Erhard Weigel,,,Samuel Pufendorf:,/wiki/Erhard_Weigel,13.636388888888888,0.21666666666666667,1625-12-16 00:00:00
83,Rudolf von Jhering, (1818–1892),F. C. von Savigny:Jeremy Bentham:Charles Darwin:,Karl Llewellyn:Philipp Heck:,/wiki/Rudolf_von_Jhering,13.636388888888888,0.21666666666666667,1818-08-22 00:00:00
84,Paul Grice, (1913–1988),Peter Strawson:Aristotle:,Kent Bach:Stephen Levinson:Dan Sperber:Stephen Neale:John Searle:Ernest Lepore:Stephen Schiffer:Jonathan Bennett:Peter Strawson:Deirdre Wilson:,/wiki/Paul_Grice,49.6945,112,1913-03-13 00:00:00
85,Thales of Miletus,,,Anaximander:,/wiki/Thales_of_Miletus,38.894999999999996,-77.03611111111111,-626
86,Pindar,,,Friedrich Nietzsche:,/wiki/Pindar,38.894999999999996,-77.03611111111111,518
87,Zeno of Sidon, (1st century BC),Epicurus:Apollodorus:,Philodemus:,/wiki/Zeno_of_Sidon,24.1333,35.4833,0150-11-01 00:00:00
88,Alexandre Koyre, (1892–1964),Edmund Husserl:Gaston Bachelard:Victor Delbos:André Lalande:Henri Bergson:François Picavet:Léon Brunschvicg:E. A. Burtt:,Alexandre Kojève:Nader El-Bizri:Thomas Kuhn:Paul Feyerabend:Abdel Rahman Badawi:,/wiki/Alexandre_Koyre,13.636388888888888,0.21666666666666667,1892-08-29 00:00:00
89,Józef Maria Bocheński,,,Arthur Prior:,/wiki/J%C3%B3zef_Maria_Boche%C5%84ski,13.636388888888888,0.21666666666666667,1902-08-30 00:00:00
90,Mohammed Abed al-Jabri,,,Enrique Dussel:,/wiki/Mohammed_Abed_al-Jabri,46.3097,44.2553,1935-12-27 00:00:00
91,Radcliffe-Brown,,,Claude Lévi-Strauss:,/wiki/Alfred_Radcliffe-Brown,13.636388888888888,0.21666666666666667,1881-01-17 00:00:00
92,Ludwig von Westphalen,,,Karl Marx:,/wiki/Ludwig_von_Westphalen,38.896388888888886,-77.0261111111111,FILL
93,Milesian school,,,Anaxagoras:,/wiki/Milesian_school,FILL,FILL,FILL
94,Paracelsus, (1493–1541),Neoplatonism:Johannes Trithemius:Marsilio Ficino:Pythagoreanism:Hermeticism:,Giorgio Agamben:Jane Bennett:Jan Baptist van Helmont:Adam Haslmayr:Thomas Muffet:Gabriel François Venel:Sir Thomas Browne:Franciscus Sylvius:,/wiki/Paracelsus,13.636388888888888,0.21666666666666667,1493
95,William Rankine,,,Pierre Duhem:,/wiki/William_Rankine,31.4167,31.8167,1820-07-05 00:00:00
96,Iris Marion Young, (1949–2006),Jürgen Habermas:Jacques Derrida:Michel Foucault:Karl Marx:Simone de Beauvoir:Maurice Merleau-Ponty:,Seyla Benhabib:,/wiki/Iris_Marion_Young,25.6969,32.6422,1949-01-02 00:00:00
97,Georges Sorel, (1847–1922),Ernest Renan:Paul de Rousiers:Aristotle:William Godwin:Pierre-Joseph Proudhon:Charles Darwin:Gustave Le Bon:Karl Marx:William James:Sigmund Freud:Hippolyte Taine:Henri Bergson:Alexis de Tocqueville:Giambattista Vico:Blaise Pascal:Vladimir Lenin:Friedrich Nietzsche:,Hubert Lagardelle:Michel Aflaq:Adolf Hitler:Walter Benjamin:Alain de Benoist:Carl Schmitt:Édouard Berth:Paolo Orano:Julius Evola:Benito Mussolini:Albert Camus:Vladimir Lenin:Curzio Malaparte:Antonio Gramsci:,/wiki/Georges_Sorel,13.636388888888888,0.21666666666666667,1847-11-02 00:00:00
98,Leo the Great,,,John of Damascus:,/wiki/Pope_Leo_I,38.894999999999996,-77.03611111111111,0400-11-01 00:00:00
99,Fredric Jameson, (born 1934),Hegel:Raymond Williams:Ursula K. Le Guin:Ernst Bloch:Walter Benjamin:Karl Marx:Theodor Adorno:Northrop Frye:Erich Auerbach:Kenneth Burke:Frankfurt School:György Lukács:Vladimir Lenin:Philip K. Dick:Darko Suvin:Jean-Paul Sartre:Louis Althusser:,Kim Stanley Robinson:Perry Anderson:Alexander R. Galloway:Mark Fisher:Slavoj Žižek:Gopal Balakrishnan:,/wiki/Fredric_Jameson,38.0333,12.5333,1934-04-14 00:00:00
100,Bleuler,,,Carl Jung:,/wiki/Eugen_Bleuler,13.636388888888888,0.21666666666666667,1857-04-30 00:00:00
101,Sōseki,,,Watsuji Tetsuro:,/wiki/Natsume_S%C5%8Dseki,13.636388888888888,0.21666666666666667,1867-02-09 00:00:00
102,Ludwig Wittgenstein, (1889–1951),Johann Georg Hamann:Heinrich Hertz:Leo Tolstoy:William James:Fyodor Dostoyevsky:G. E. Moore:Otto Weininger:Bertrand Russell:Oswald Spengler:Piero Sraffa:Gottlob Frege:Augustine of Hippo:Arthur Schopenhauer:Karl Kraus:Hermann von Helmholtz:Adolf Loos:Søren Kierkegaard:Frank P. Ramsey:L. E. J. Brouwer:Ludwig Boltzmann:Georg Christoph Lichtenberg:Johann Wolfgang von Goethe:,Gilbert Ryle:Quentin Skinner:Ian Hacking:Vienna Circle:Stephen Toulmin:Jon Fosse:G. E. Moore:Bertrand Russell:James F. Conant:Alice Crary:Noam Chomsky:Rudolf Carnap:Saul Kripke:Hans Sluga:G. E. M. Anscombe:Peter Hacker:Alan Turing:Frank P. Ramsey:Thomas Kuhn:Norman Malcolm:Paul Feyerabend:John Searle:Daniel Dennett:Cora Diamond:Crispin Wright:James Tully:Talal Asad:,/wiki/Ludwig_Wittgenstein,51.0862,8.0902,1889-04-26 00:00:00
103,Hugo Münsterberg,,,Morris Raphael Cohen:,/wiki/Hugo_M%C3%BCnsterberg,41.4239,91.0558,1863-06-01 00:00:00
104,Constantin Pecqueur,,,Karl Marx:,/wiki/Constantin_Pecqueur,FILL,FILL,FILL
105,William Wollaston, (1659–1724),Cudworth:Clarke:Locke:Newton:Cumberland:Descartes:,John Conybeare:Samuel Johnson:John Clarke:,/wiki/William_Wollaston,50.0821,8.2414,1659-03-26 00:00:00
106,Max Stirner, (1806–1856),Hegel:Epicurus:Fichte:Proudhon:Sade:Feuerbach:Goethe:Yang:Bauer:Smith:,Vaneigem:Gross:Armand:Mühsam:Tucker:Wilson:Mackay:Novatore:Read:Mencken:Camus:Black:Engels:Evola:Brassier:Newman:Igualada:Jünger:Brand:Landauer:Pisarev:Steiner:Marsden:Freud:Arrigoni:Goldman:Bahnsen:Byington:Marx:Adler:Reich:Schmitt:,/wiki/Max_Stirner,51.1252,7.9052,1806-10-25 00:00:00
107,G. E. L. Owen,,,Martha Nussbaum:,/wiki/G._E._L._Owen,55.2861,23.9778,1922-05-18 00:00:00
108,Mozi,) (c. 470 – c. 390 BC),,Zhuang Zhou:Chinese Buddhism:Logicians:Taoism:Eastern philosophy:,/wiki/Mozi,40.7313,13.8957,0470-11-01 00:00:00
109,Lactantius,,,Augustine of Hippo:,/wiki/Lactantius,FILL,FILL,FILL
110,Hélène Metzger,,,Thomas Samuel Kuhn:,/wiki/H%C3%A9l%C3%A8ne_Metzger,13.636388888888888,0.21666666666666667,1889-08-26 00:00:00
111,Roland Barthes, (1915–1980),Nietzsche:Lacan:Bataille:Michelet:Lyotard:Marx:Saussure:Valéry:Sartre:Freud:,Benoît Peeters:James Wood:Michel Foucault:Gérard Genette:Susan Sontag:Stuart Hall:Jean Baudrillard:Eric de Kuyper:Philippe-Joseph Salazar:Julia Kristeva:,/wiki/Roland_Barthes,48.8721,2.3433,1915-11-12 00:00:00
112,Alexander Herzen, (1812–1870),Proudhon:Hegel:Rousseau:Voltaire:,Nietzsche:Guevara:Bakunin:Marx:Lenin:Mao:Darwin:Sartre:Stalin:Engels:Berlin:Freud:Trotsky:Castro:Frankfurt School:Kropotkin:Goldman:,/wiki/Alexander_Herzen,13.636388888888888,0.21666666666666667,1812-04-06 00:00:00
113,David Wiggins, (born 1933),,John McDowell:Jonathan Westphal:Jonathan Dancy:,/wiki/David_Wiggins,37.0667,41.2167,1933-03-08 00:00:00
